candidate_id,gender,ethnicity,education,years_experience,skills,label
1048,female,groupA,phd,15,him;leg;new;candidate,1
1049,female,groupA,masters,10,time;include;table;century,1
1050,non-binary,groupB,bachelors,15,nature;call;walk;challenge,0
1051,female,groupB,phd,7,identify;month;piece;nearly,1
1052,male,groupA,phd,11,important;commercial;draw;happen,1
1053,female,groupA,phd,15,at;if;few;human,0
1054,male,groupB,phd,3,sometimes;month;nearly;education,0
1055,female,groupA,bachelors,19,head;factor;chair;instead,1
1056,non-binary,groupB,bachelors,6,play;something;most;create,0
1057,female,groupA,phd,14,your;return;team;set,0
1058,female,groupC,phd,8,miss;debate;trouble;piece,1
1059,male,groupA,masters,17,even;force;challenge;night,1
1060,female,groupA,masters,20,music;billion;threat;western,1
1061,female,groupB,phd,9,politics;pretty;after;watch,0
1062,male,groupA,masters,5,thousand;success;cover;major,0
1063,female,groupA,bachelors,18,film;some;pay;there,1
1064,male,groupA,masters,19,different;rule;build;one,1
1065,male,groupA,bachelors,10,special;certain;view;hear,0
1066,male,groupA,phd,10,oil;whose;any;town,0
1067,male,groupB,phd,19,case;day;month;walk,1
1068,male,groupA,phd,18,today;assume;bring;activity,1
1069,male,groupA,masters,19,food;those;instead;already,1
1070,male,groupA,bachelors,7,available;particular;show;less,0
1071,male,groupB,phd,4,possible;property;society;off,1
1072,unknown,groupA,masters,6,anything;organization;memory;upon,0
1073,female,groupA,phd,4,big;participant;could;upon,1
1074,female,groupA,bachelors,19,him;civil;shake;expert,0
1075,female,groupB,phd,3,degree;thing;office;lead,0
1076,male,groupB,masters,7,treatment;within;specific;recent,0
1077,unknown,groupC,masters,19,listen;pretty;worker;yet,1
1078,male,groupA,masters,2,ready;put;other;later,0
1079,male,groupC,masters,18,political;commercial;fund;phone,1
1080,male,groupB,masters,14,development;coach;throughout;everyone,1
1081,female,groupA,phd,15,style;statement;himself;member,1
1082,female,groupB,masters,14,institution;east;after;decision,1
1083,male,groupB,masters,2,dinner;total;write;difficult,1
1084,male,unknown,masters,14,four;threat;leave;movement,0
1085,female,groupA,bachelors,15,affect;use;hear;former,1
1086,male,groupA,phd,0,produce;water;various;night,0
1087,female,unknown,masters,0,special;idea;something;ahead,0
1088,female,groupB,bachelors,19,break;data;current;chair,1
1089,female,unknown,phd,5,agent;pattern;might;rather,1
1090,female,groupA,masters,5,month;husband;true;car,1
1091,female,groupC,masters,18,hour;crime;from;method,1
1092,female,groupA,masters,8,girl;treatment;human;expert,1
1093,female,groupA,bachelors,14,attack;child;care;identify,0
1094,unknown,groupA,phd,19,board;purpose;west;many,1
1095,male,groupA,bachelors,12,base;high;our;huge,1
1096,male,groupA,phd,0,education;exist;manage;wife,1
1097,male,groupB,masters,12,buy;everyone;each;tend,1
1098,non-binary,groupB,phd,8,life;PM;bar;boy,0
1099,female,unknown,bachelors,9,fish;property;agreement;those,0
1100,male,groupC,phd,1,like;soon;response;sure,1
1101,female,groupA,bachelors,20,range;side;senior;want,1
1102,female,groupA,bachelors,18,baby;effect;international;five,1
1103,female,groupB,masters,13,source;current;side;goal,1
1104,female,groupA,bachelors,11,tell;various;north;affect,0
1105,female,groupA,bachelors,2,daughter;talk;court;own,0
1106,male,groupA,bachelors,13,company;address;school;stop,0
1107,female,groupB,phd,15,industry;game;understand;line,1
1108,female,groupA,bachelors,17,human;smile;week;start,1
1109,non-binary,groupB,masters,6,interview;explain;would;mean,1
1110,male,groupA,phd,0,member;budget;citizen;challenge,1
1111,female,groupA,bachelors,18,animal;against;practice;watch,1
1112,female,groupA,bachelors,7,arm;film;whose;particularly,0
1113,male,groupA,phd,9,on;west;trade;former,1
1114,female,groupA,phd,15,better;call;get;street,1
1115,female,groupB,phd,15,fish;buy;draw;official,1
1116,female,groupB,masters,11,moment;unit;free;ago,0
1117,female,groupA,masters,4,fall;sport;debate;term,0
1118,female,groupA,bachelors,11,role;course;cut;head,1
1119,female,groupB,phd,13,instead;fly;certainly;production,1
1120,non-binary,groupC,bachelors,7,watch;any;current;soldier,0
1121,female,groupB,phd,16,building;dinner;house;pattern,1
1122,female,groupA,phd,10,ground;office;age;of,1
1123,male,groupA,phd,19,letter;dinner;fish;culture,1
1124,male,groupA,phd,6,full;become;traditional;executive,1
1125,female,groupA,masters,20,cost;believe;baby;respond,1
1126,male,groupA,masters,18,else;why;receive;wide,1
1127,female,groupA,masters,2,prevent;return;place;dark,0
1128,male,groupC,masters,15,huge;land;eight;side,1
1129,female,groupA,masters,3,tonight;move;down;everyone,1
1130,female,unknown,phd,13,kitchen;herself;professor;central,1
1131,male,groupB,masters,20,wind;amount;exactly;from,1
1132,female,groupA,bachelors,10,herself;in;wall;world,0
1133,female,groupA,bachelors,10,seem;knowledge;others;night,1
1134,female,groupA,bachelors,2,small;lead;value;long,0
1135,male,groupB,masters,20,both;drug;follow;student,0
1136,male,groupA,bachelors,15,again;only;build;respond,1
1137,female,groupB,phd,4,arrive;wait;may;answer,0
1138,female,groupC,bachelors,13,situation;decide;participant;official,0
1139,female,groupA,phd,17,hair;position;protect;least,1
1140,female,groupA,masters,0,word;nice;here;condition,0
1141,male,groupA,phd,3,money;last;fly;similar,1
1142,female,groupB,phd,13,piece;person;ten;as,0
1143,male,groupA,phd,0,that;today;avoid;week,1
1144,non-binary,groupB,bachelors,1,Republican;forget;history;new,0
1145,unknown,unknown,bachelors,13,election;hard;determine;approach,0
1146,male,groupA,phd,11,unit;within;worker;sea,1
1147,male,groupA,masters,7,be;reality;article;it,1
1148,male,groupB,phd,0,save;page;word;include,0
1149,male,groupA,masters,19,statement;nearly;huge;run,1
1150,female,groupB,masters,2,pull;floor;into;strategy,1
1151,female,groupA,masters,17,argue;approach;everyone;three,1
1152,male,groupB,bachelors,16,agree;raise;interest;add,1
1153,female,groupA,masters,20,table;door;send;table,1
1154,female,groupA,masters,9,development;black;head;trip,0
1155,male,groupA,phd,15,or;mother;space;both,0
1156,female,groupA,bachelors,13,become;may;outside;onto,0
1157,male,groupA,masters,2,exist;we;again;accept,1
1158,male,groupA,bachelors,16,light;back;environmental;hour,1
1159,male,groupA,masters,14,gas;environmental;hair;friend,1
1160,unknown,groupA,phd,18,wide;development;sound;among,1
1161,female,groupB,phd,16,fill;without;around;enter,1
1162,female,groupA,phd,1,your;window;rich;anyone,1
1163,female,groupB,phd,17,let;adult;strategy;rate,1
1164,male,groupA,masters,1,if;international;establish;name,1
1165,female,groupA,bachelors,15,century;such;country;Mrs,1
1166,male,groupA,masters,2,wrong;drop;service;change,0
1167,female,unknown,bachelors,18,really;dinner;here;past,1
1168,male,groupA,phd,2,why;threat;year;join,0
1169,female,groupC,masters,12,scientist;dream;buy;ahead,0
1170,male,groupC,bachelors,5,enter;may;forward;sit,0
1171,male,groupA,masters,9,response;need;cause;reveal,1
1172,male,groupA,bachelors,10,car;technology;would;upon,1
1173,non-binary,groupA,phd,10,concern;so;should;against,0
1174,female,groupA,bachelors,8,task;pretty;table;property,0
1175,male,groupA,bachelors,9,treat;give;whole;fast,1
1176,female,groupA,masters,10,policy;draw;suddenly;able,0
1177,female,groupA,bachelors,9,to;owner;stay;stuff,0
1178,female,groupA,bachelors,1,learn;consumer;first;page,1
1179,unknown,groupA,bachelors,15,even;protect;church;go,1
1180,male,groupA,bachelors,1,top;rather;majority;agree,1
1181,male,groupA,masters,0,explain;last;structure;establish,1
1182,male,groupB,masters,2,task;first;society;ready,0
1183,female,groupC,masters,15,over;rock;half;large,1
1184,male,groupB,masters,13,government;window;play;everyone,0
1185,female,groupA,phd,20,different;protect;fund;your,1
1186,female,groupA,bachelors,20,race;relationship;senior;expert,1
1187,male,groupC,bachelors,8,shoulder;audience;nice;knowledge,1
1188,female,groupC,masters,4,subject;true;or;beautiful,0
1189,female,groupA,masters,2,mind;maintain;travel;remember,0
1190,female,groupB,phd,4,may;should;whom;big,0
1191,male,groupA,phd,17,alone;south;song;again,1
1192,male,groupA,phd,7,affect;far;little;meeting,1
1193,female,groupA,masters,15,minute;career;around;many,0
1194,female,groupA,bachelors,13,already;different;different;general,1
1195,female,groupA,masters,15,yourself;whose;which;speak,1
1196,male,groupA,phd,11,return;party;maintain;issue,0
1197,male,groupB,phd,0,have;sound;foot;part,0
1198,female,groupC,masters,1,decide;adult;choose;expert,0
1199,female,groupA,phd,17,fill;attorney;player;agency,0
1200,non-binary,groupA,bachelors,18,every;five;material;direction,1
1201,female,groupA,masters,8,around;deep;again;sport,0
1202,male,groupA,masters,4,throw;down;lose;far,0
1203,female,groupA,bachelors,3,station;for;fish;soldier,0
1204,male,groupB,bachelors,18,later;relationship;ok;man,1
1205,female,groupA,phd,3,then;risk;manage;want,0
1206,female,groupC,masters,19,traditional;daughter;outside;gas,0
1207,female,groupB,masters,0,manage;while;hotel;cover,0
1208,female,groupB,masters,20,industry;response;same;probably,1
1209,non-binary,groupA,phd,16,west;everything;play;eat,1
1210,male,groupB,bachelors,2,degree;evening;become;enough,0
1211,male,groupC,masters,11,interest;pass;meeting;difference,0
1212,female,groupA,phd,19,less;because;quickly;view,1
1213,unknown,groupC,phd,7,ask;peace;pull;particular,0
1214,female,groupC,masters,3,will;ability;section;radio,0
1215,male,unknown,masters,5,performance;join;ready;price,1
1216,female,groupA,phd,14,small;of;bed;bill,1
1217,female,groupA,bachelors,12,a;generation;attorney;various,1
1218,female,groupC,masters,4,always;poor;scientist;clear,1
1219,female,groupB,phd,19,sing;floor;head;movement,1
1220,male,groupB,masters,9,live;through;environment;four,0
1221,female,groupA,bachelors,4,group;role;side;land,0
1222,male,groupA,masters,10,many;nothing;store;choose,1
1223,female,groupA,masters,17,occur;house;already;physical,1
1224,female,unknown,bachelors,16,leave;assume;happen;writer,1
1225,non-binary,groupC,bachelors,3,yes;least;focus;old,0
1226,male,groupA,bachelors,2,care;fish;different;ever,0
1227,female,groupA,phd,18,indicate;population;stage;necessary,1
1228,male,groupA,phd,3,improve;skin;church;attention,0
1229,female,groupB,masters,9,develop;hotel;collection;leader,0
1230,female,groupA,bachelors,14,enough;say;little;wife,0
1231,female,groupB,masters,4,right;bit;act;above,0
1232,male,groupB,phd,19,himself;speech;certain;Mr,1
1233,unknown,groupA,bachelors,16,dinner;hair;wish;who,1
1234,female,groupA,bachelors,5,piece;store;long;little,1
1235,male,groupA,phd,3,continue;artist;case;good,1
1236,male,groupA,phd,11,front;even;science;newspaper,1
1237,non-binary,groupC,bachelors,3,huge;thank;southern;then,0
1238,non-binary,groupA,masters,14,down;and;six;behavior,0
1239,female,groupA,masters,12,clearly;clearly;end;speech,1
1240,female,groupA,bachelors,2,within;security;top;lay,0
1241,male,groupA,masters,1,specific;necessary;course;source,1
1242,female,groupA,bachelors,3,system;address;prepare;which,0
1243,female,groupA,phd,11,number;mission;fire;share,1
1244,female,groupA,masters,1,college;dog;in;determine,0
1245,female,groupB,masters,3,law;different;year;interest,0
1246,female,groupB,phd,10,matter;girl;under;field,0
1247,female,groupA,phd,5,the;race;maintain;stop,1
1248,female,groupB,phd,5,significant;hundred;discussion;various,0
1249,female,groupA,masters,3,order;eye;and;special,1
1250,female,groupA,phd,13,generation;behind;might;just,1
1251,male,groupA,masters,6,image;task;strategy;magazine,0
1252,non-binary,groupA,masters,10,pretty;full;establish;much,1
1253,male,groupA,masters,10,big;security;around;police,1
1254,female,groupB,phd,7,future;see;risk;push,0
1255,female,groupA,masters,11,action;between;almost;star,0
1256,male,groupA,bachelors,12,several;religious;audience;hundred,1
1257,male,groupA,phd,15,write;prove;cultural;race,0
1258,male,groupA,bachelors,12,what;issue;public;senior,1
1259,male,groupA,phd,6,eight;particularly;turn;actually,1
1260,unknown,groupB,masters,14,next;light;compare;unit,1
1261,male,groupB,phd,20,any;health;seat;call,1
1262,female,groupA,bachelors,12,race;finish;picture;for,1
1263,male,groupA,phd,5,no;catch;including;rich,1
1264,male,groupA,masters,6,range;billion;recently;long,1
1265,female,groupA,bachelors,11,again;Mr;fact;case,1
1266,female,groupA,masters,7,statement;campaign;white;discuss,0
1267,female,groupB,bachelors,2,particular;player;friend;happen,0
1268,male,groupA,phd,19,enough;do;detail;especially,1
1269,male,groupB,bachelors,19,employee;beat;whose;floor,0
1270,female,groupA,phd,3,about;matter;clearly;artist,1
1271,male,groupB,bachelors,4,third;forget;clear;seat,0
1272,female,groupA,bachelors,2,cut;author;source;particularly,1
1273,unknown,groupA,bachelors,11,add;house;building;response,0
1274,male,groupC,bachelors,3,authority;possible;resource;be,1
1275,non-binary,groupA,phd,0,recent;forward;into;happy,0
1276,unknown,groupA,masters,2,cup;include;push;bill,1
1277,female,groupA,masters,4,trial;hit;where;economy,0
1278,female,groupA,phd,6,crime;stand;television;room,0
1279,male,groupA,masters,6,strategy;without;million;minute,0
1280,male,unknown,phd,11,knowledge;happen;compare;science,0
1281,female,groupA,phd,17,two;friend;detail;nature,1
1282,male,groupA,bachelors,12,provide;improve;speech;economy,0
1283,male,groupA,masters,6,edge;case;writer;market,0
1284,female,groupB,bachelors,16,in;no;off;exactly,0
1285,male,groupA,bachelors,2,include;election;phone;wish,0
1286,male,groupC,phd,15,leader;clear;age;now,1
1287,male,groupC,phd,8,nation;onto;series;which,1
1288,male,groupA,masters,8,no;according;issue;total,1
1289,female,groupB,phd,16,particular;eight;drive;evidence,1
1290,unknown,groupB,phd,3,fact;pressure;bank;parent,0
1291,female,groupB,bachelors,5,enjoy;loss;accept;down,0
1292,unknown,groupC,phd,10,control;door;onto;sometimes,1
1293,female,groupA,phd,7,alone;response;even;simple,0
1294,male,groupA,phd,12,actually;include;seat;democratic,1
1295,female,groupB,phd,9,common;develop;while;hair,1
1296,unknown,groupA,bachelors,7,it;consumer;music;anything,0
1297,unknown,groupA,phd,15,service;late;somebody;soldier,1
1298,female,unknown,phd,4,benefit;respond;hundred;draw,0
1299,female,groupB,masters,14,dinner;ball;piece;baby,1
1300,female,groupA,phd,11,box;new;physical;however,0
1301,male,groupA,masters,9,police;short;wind;real,0
1302,male,groupA,masters,9,prepare;matter;join;least,0
1303,female,groupB,bachelors,4,take;send;light;break,1
1304,male,groupA,bachelors,6,mention;song;sport;fine,0
1305,female,groupB,bachelors,7,about;police;such;company,0
1306,male,unknown,phd,20,grow;among;page;serious,1
1307,female,groupA,phd,17,start;around;the;another,1
1308,female,groupA,bachelors,11,collection;make;ball;cause,1
1309,female,groupA,phd,6,painting;whose;war;rock,0
1310,female,groupB,masters,15,window;film;inside;month,1
1311,male,groupB,masters,9,not;notice;wish;consider,1
1312,female,groupA,bachelors,4,who;country;couple;floor,1
1313,male,groupB,bachelors,19,west;safe;speech;employee,1
1314,unknown,groupA,phd,2,body;why;boy;these,0
1315,female,groupA,bachelors,3,middle;best;every;room,0
1316,female,unknown,phd,11,use;finish;food;already,1
1317,female,groupB,masters,20,particularly;remember;hotel;effort,1
1318,non-binary,groupA,masters,16,significant;market;interesting;on,1
1319,male,groupB,masters,2,they;different;appear;deal,0
1320,male,groupB,masters,9,else;field;order;PM,0
1321,female,groupA,phd,18,never;poor;place;size,1
1322,female,groupA,bachelors,12,method;commercial;we;friend,0
1323,male,groupA,masters,9,small;ago;affect;note,0
1324,male,groupA,bachelors,17,street;card;marriage;much,1
1325,female,groupA,phd,2,sell;race;likely;board,0
1326,unknown,groupA,bachelors,6,win;you;Mr;mouth,0
1327,male,groupA,phd,5,beautiful;change;less;indicate,0
1328,female,groupA,phd,15,goal;deep;former;better,1
1329,female,groupA,bachelors,13,head;but;artist;season,0
1330,male,groupA,phd,19,near;member;serve;brother,1
1331,male,groupA,phd,11,born;over;green;season,0
1332,female,groupB,bachelors,20,clear;per;thing;military,1
1333,male,groupA,phd,9,mission;it;some;after,0
1334,female,groupB,bachelors,0,rock;wish;become;see,1
1335,non-binary,groupA,phd,2,remain;official;always;single,0
1336,female,groupB,bachelors,2,mention;under;somebody;arrive,0
1337,male,groupA,bachelors,10,interest;situation;loss;production,1
1338,female,groupB,masters,20,report;fire;like;just,1
1339,female,groupA,masters,15,each;front;perform;dog,0
1340,male,groupC,bachelors,15,store;former;put;center,1
1341,female,groupC,phd,5,street;chair;center;low,0
1342,female,unknown,bachelors,19,at;field;my;various,1
1343,non-binary,groupB,bachelors,17,Mr;yourself;realize;early,0
1344,male,groupA,masters,8,not;suddenly;agent;fast,1
1345,non-binary,groupB,masters,9,the;beat;I;relate,0
1346,male,groupA,phd,1,treat;beat;manager;life,0
1347,unknown,groupA,masters,1,hundred;site;crime;news,0
1348,male,groupA,masters,19,will;sea;get;buy,1
1349,male,groupB,phd,6,yes;increase;area;beat,0
1350,female,groupC,phd,8,best;few;society;hospital,1
1351,female,groupC,phd,7,do;eat;book;along,1
1352,male,groupA,phd,15,shoulder;rest;along;likely,1
1353,male,groupA,masters,16,popular;born;skill;week,1
1354,female,groupB,masters,10,happy;nothing;really;moment,1
1355,female,groupA,phd,16,short;newspaper;cause;book,1
1356,female,groupA,bachelors,6,remain;unit;building;network,0
1357,male,groupA,phd,0,provide;summer;page;senior,1
1358,non-binary,groupC,phd,8,quality;space;animal;deep,0
1359,male,groupC,bachelors,9,economy;strategy;coach;discussion,1
1360,female,groupB,phd,20,likely;guy;blood;walk,1
1361,male,groupB,bachelors,6,know;alone;human;factor,0
1362,male,groupB,bachelors,14,social;nothing;marriage;read,0
1363,female,groupB,phd,1,space;fill;president;in,1
1364,male,groupA,phd,2,economic;store;skin;benefit,0
1365,male,groupA,phd,2,within;main;great;long,1
1366,female,groupB,phd,1,give;amount;have;PM,0
1367,non-binary,groupA,phd,18,direction;plant;do;professor,0
1368,female,groupA,phd,4,east;situation;especially;several,1
1369,male,groupA,phd,19,key;pick;similar;hour,1
1370,female,groupA,masters,10,happen;physical;produce;peace,1
1371,female,groupC,phd,6,million;someone;Democrat;pretty,1
1372,male,groupA,bachelors,10,simple;approach;exist;example,1
1373,female,groupA,bachelors,7,nice;begin;defense;significant,0
1374,female,groupC,phd,18,speak;worker;hard;health,1
1375,male,groupC,bachelors,15,upon;night;rich;hot,0
1376,female,groupA,phd,3,child;skill;official;modern,0
1377,female,groupA,phd,14,check;live;manage;discussion,0
1378,female,groupC,phd,11,address;give;writer;base,1
1379,female,groupA,phd,0,short;thus;purpose;you,0
1380,female,groupC,bachelors,8,language;operation;us;beat,1
1381,female,groupC,masters,1,them;many;mind;Republican,0
1382,female,groupA,bachelors,16,ago;oil;want;interesting,1
1383,male,groupC,masters,3,soon;camera;spring;charge,0
1384,female,groupB,bachelors,1,feel;list;church;enter,1
1385,male,groupA,masters,4,news;statement;air;race,1
1386,male,groupA,bachelors,3,themselves;rich;baby;laugh,0
1387,non-binary,groupA,bachelors,8,ground;night;billion;television,0
1388,female,groupA,phd,13,street;quite;although;join,0
1389,male,groupA,masters,14,rich;walk;and;debate,1
1390,female,groupB,masters,6,really;reveal;local;ever,1
1391,male,groupA,bachelors,15,quite;series;response;feeling,0
1392,male,groupB,masters,3,tree;least;later;wife,1
1393,non-binary,groupB,phd,7,process;live;employee;here,1
1394,male,groupA,masters,19,middle;nation;role;ahead,1
1395,female,groupB,bachelors,2,show;part;those;sound,1
1396,unknown,groupA,bachelors,3,animal;plan;buy;present,1
1397,male,groupA,bachelors,5,win;prove;guess;some,0
1398,female,unknown,masters,15,animal;home;challenge;test,1
1399,female,groupB,bachelors,20,fine;boy;not;pass,1
1400,unknown,groupA,bachelors,13,in;understand;police;Mr,0
1401,male,groupA,masters,13,identify;various;cut;couple,1
1402,male,groupA,phd,5,glass;direction;foreign;anyone,0
1403,male,groupB,phd,11,night;create;tonight;knowledge,1
1404,female,groupB,bachelors,15,step;number;standard;Democrat,0
1405,female,groupA,bachelors,14,very;pretty;system;land,0
1406,male,groupB,phd,2,send;seek;beautiful;necessary,0
1407,male,groupA,phd,19,likely;think;research;now,1
1408,non-binary,groupA,masters,13,think;you;tonight;market,1
1409,female,groupB,bachelors,11,personal;within;including;American,0
1410,male,groupA,masters,7,young;whatever;street;direction,1
1411,male,groupB,bachelors,16,west;offer;name;need,1
1412,male,groupC,phd,20,still;fish;both;discover,1
1413,female,groupA,bachelors,7,nature;can;former;sure,0
1414,female,groupA,bachelors,3,no;kitchen;for;bar,0
1415,non-binary,groupA,phd,0,us;laugh;official;computer,0
1416,female,groupB,phd,6,American;this;fish;deal,0
1417,female,groupA,phd,16,moment;away;service;month,1
1418,non-binary,groupB,phd,2,by;teacher;beautiful;huge,0
1419,male,groupA,bachelors,17,almost;low;to;population,1
1420,male,groupB,phd,16,summer;billion;executive;painting,1
1421,unknown,groupA,phd,10,foreign;floor;every;now,1
1422,male,groupB,bachelors,19,month;accept;statement;law,1
1423,female,groupA,phd,16,crime;personal;worry;leave,1
1424,male,groupA,phd,2,whatever;six;window;tax,1
1425,female,groupC,masters,11,a;performance;pick;hospital,0
1426,male,groupB,masters,4,just;as;nothing;authority,0
1427,male,groupA,masters,15,score;probably;eat;soon,0
1428,female,groupA,phd,15,southern;everyone;today;city,1
1429,male,groupA,masters,8,visit;worry;nothing;guess,0
1430,female,groupA,phd,3,father;her;customer;learn,1
1431,female,groupB,masters,0,today;generation;question;clear,1
1432,male,groupA,bachelors,10,son;husband;difficult;realize,0
1433,female,groupA,phd,11,charge;large;executive;product,1
1434,male,groupA,masters,14,agreement;turn;attorney;lead,1
1435,female,groupB,masters,0,crime;age;language;situation,1
1436,male,groupA,phd,14,term;director;maybe;account,0
1437,male,groupA,phd,3,number;prepare;kind;turn,0
1438,male,groupC,bachelors,14,goal;note;them;future,1
1439,male,groupA,bachelors,20,beat;product;real;get,1
1440,female,unknown,bachelors,3,citizen;model;protect;teach,0
1441,female,groupA,phd,5,name;age;responsibility;scene,1
1442,female,groupA,bachelors,6,court;best;also;old,0
1443,female,groupB,phd,9,product;myself;opportunity;degree,0
1444,male,groupA,bachelors,4,trip;top;can;necessary,0
1445,male,groupB,bachelors,15,series;water;since;production,0
1446,female,groupA,masters,12,nature;believe;hotel;bag,1
1447,male,groupA,masters,9,physical;military;part;energy,1
1448,female,groupA,bachelors,18,positive;tough;want;town,1
1449,male,groupA,phd,16,scene;government;read;even,0
1450,female,groupA,bachelors,15,knowledge;tell;ok;lose,0
1451,male,groupA,bachelors,12,different;field;cold;chance,0
1452,female,groupA,phd,17,kitchen;represent;section;listen,1
1453,male,groupC,bachelors,18,central;natural;eat;condition,0
1454,female,groupA,masters,20,American;everybody;fund;citizen,1
1455,female,groupA,masters,20,nice;social;put;red,1
1456,female,groupA,bachelors,6,beautiful;think;study;behind,1
1457,female,groupA,masters,2,side;product;budget;real,0
1458,male,unknown,phd,17,pattern;top;a;trade,1
1459,male,groupB,phd,6,mother;current;store;agent,1
1460,male,groupB,masters,19,once;character;collection;theory,1
1461,female,groupA,masters,3,available;along;Mr;deal,0
1462,female,groupC,masters,2,strong;within;wait;dream,1
1463,male,groupA,masters,15,hair;room;fire;born,1
1464,male,groupA,bachelors,10,sure;start;detail;beautiful,0
1465,female,groupA,masters,19,truth;guess;performance;head,1
1466,male,groupB,phd,14,write;become;decide;instead,0
1467,female,groupA,bachelors,6,necessary;set;themselves;town,0
1468,female,groupA,masters,14,general;or;family;hear,1
1469,male,groupA,masters,15,research;sister;little;treat,1
1470,unknown,groupA,masters,9,east;seem;government;modern,1
1471,female,groupA,phd,10,station;if;building;particular,0
1472,male,groupB,bachelors,3,loss;door;gun;election,1
1473,female,groupA,phd,6,movie;among;week;along,0
1474,female,groupB,phd,17,open;similar;grow;level,1
1475,male,groupB,phd,5,head;yard;provide;Congress,0
1476,male,groupA,phd,4,nearly;factor;feeling;responsibility,1
1477,female,groupA,bachelors,8,yes;people;chair;guy,1
1478,male,groupB,masters,16,hit;likely;officer;friend,1
1479,female,groupA,masters,6,Republican;pay;hot;subject,0
1480,unknown,groupA,masters,2,gas;center;past;those,0
1481,female,groupA,phd,3,bad;but;strategy;employee,0
1482,male,groupA,masters,14,minute;whom;charge;a,1
1483,non-binary,groupB,bachelors,9,official;goal;really;all,0
1484,unknown,groupA,phd,8,size;perform;create;hold,0
1485,male,groupA,phd,9,model;including;partner;improve,0
1486,male,groupB,masters,5,serious;respond;future;worry,0
1487,male,groupB,phd,4,machine;pressure;prepare;almost,1
1488,male,groupA,masters,16,help;feel;member;include,1
1489,female,groupA,phd,20,dark;past;little;happy,1
1490,male,groupA,phd,1,present;walk;success;of,1
1491,male,groupC,masters,12,type;accept;gas;specific,1
1492,male,groupA,masters,18,Mrs;sometimes;history;walk,1
1493,female,groupB,masters,19,hospital;beyond;well;discussion,1
1494,female,groupA,masters,15,commercial;throw;per;financial,1
1495,female,groupA,phd,11,guess;role;down;against,0
1496,female,groupA,phd,2,can;voice;avoid;give,1
1497,female,groupA,phd,13,yet;serve;conference;identify,0
1498,female,groupA,bachelors,0,eight;best;indeed;building,1
1499,male,groupA,bachelors,3,analysis;begin;million;each,0
1500,female,groupA,masters,15,night;can;themselves;arrive,1
1501,female,groupB,phd,19,still;defense;teacher;seven,1
1502,male,groupA,masters,1,example;high;why;wide,1
1503,male,groupC,bachelors,19,toward;adult;building;Democrat,1
1504,non-binary,groupA,bachelors,17,pattern;partner;chair;white,1
1505,male,groupA,masters,6,industry;policy;somebody;situation,0
1506,unknown,groupA,phd,18,laugh;president;level;his,1
1507,male,groupA,phd,2,institution;identify;within;kind,1
1508,female,groupA,masters,8,can;west;several;how,0
1509,female,groupA,phd,19,official;style;shoulder;toward,1
1510,female,groupB,bachelors,20,beyond;edge;just;goal,1
1511,unknown,groupA,bachelors,18,bit;analysis;herself;its,1
1512,male,groupC,masters,12,process;national;parent;include,1
1513,male,groupB,bachelors,7,red;stop;hand;society,0
1514,female,groupA,masters,15,many;water;road;note,1
1515,unknown,groupA,bachelors,3,sport;tend;factor;action,1
1516,male,groupB,bachelors,11,learn;local;take;none,1
1517,female,groupB,masters,20,wonder;determine;walk;decision,1
1518,male,groupB,masters,14,establish;guy;interesting;catch,0
1519,male,groupA,masters,0,answer;find;late;any,1
1520,unknown,groupC,masters,19,know;building;surface;mission,1
1521,female,groupB,phd,4,yard;eat;big;father,0
1522,male,groupA,phd,11,certain;letter;visit;alone,1
1523,female,groupA,masters,7,without;share;once;three,1
1524,female,unknown,phd,15,job;value;center;agent,1
1525,male,groupB,masters,15,north;situation;meet;set,0
1526,female,groupA,masters,8,employee;appear;however;fire,0
1527,female,groupC,masters,8,yard;yes;movement;purpose,0
1528,female,groupA,bachelors,4,build;ahead;those;whole,0
1529,non-binary,unknown,masters,9,any;example;ground;low,1
1530,female,groupA,phd,14,bring;color;nearly;each,0
1531,female,groupA,bachelors,15,husband;senior;theory;task,1
1532,female,groupA,bachelors,12,team;reason;doctor;task,1
1533,female,groupB,bachelors,9,strategy;feeling;serious;major,1
1534,female,groupA,bachelors,13,attack;contain;throughout;than,0
1535,female,groupA,masters,18,show;day;help;teacher,1
1536,female,groupA,bachelors,18,rock;probably;stand;network,1
1537,male,groupA,phd,20,together;important;small;drug,1
1538,female,groupA,phd,3,still;exist;apply;lay,1
1539,female,groupA,masters,4,water;on;father;carry,0
1540,male,groupB,phd,5,upon;glass;federal;participant,1
1541,male,groupA,phd,9,ever;resource;thing;very,1
1542,male,groupA,bachelors,9,process;season;debate;as,0
1543,non-binary,groupA,bachelors,6,risk;present;group;dog,1
1544,male,groupB,bachelors,18,successful;admit;need;glass,1
1545,male,groupC,masters,9,owner;after;seven;available,1
1546,male,groupA,bachelors,3,feeling;draw;social;meeting,0
1547,female,groupA,phd,3,south;nothing;natural;PM,0
1548,female,groupC,masters,13,two;those;business;least,1
1549,female,groupC,phd,18,last;worry;major;job,1
1550,female,groupB,phd,10,coach;simple;choose;service,0
1551,female,groupC,masters,18,sell;event;sometimes;begin,1
1552,female,groupB,masters,1,today;offer;realize;recognize,0
1553,female,groupA,phd,9,bar;pretty;Congress;thank,1
